Order ID,Order Date,Year,Month,Region,Segment,Category,Sub-Category,Ship Mode,Sales,Quantity,Discount,Profit,Profit Margin,Profitability
US-2017-124303,2017-07-06,2017,7,East,Corporate,Office Supplies,Paper,Standard Class,16.056,3,0.2,5.8203,0.36249999999999993,Profit
CA-2017-105074,2017-06-24,2017,6,East,Consumer,Office Supplies,Paper,Standard Class,21.744,3,0.2,6.795,0.3125,Profit
CA-2014-133690,2014-08-03,2014,8,West,Consumer,Furniture,Tables,First Class,218.75,2,0.5,-161.875,-0.74,Loss
CA-2014-133690,2014-08-03,2014,8,West,Consumer,Office Supplies,Appliances,First Class,2.6,1,0.2,0.2925,0.11249999999999999,Profit
US-2017-116701,2017-12-17,2017,12,Central,Consumer,Office Supplies,Appliances,Second Class,66.284,2,0.8,-178.9668,-2.6999999999999997,Loss
CA-2017-126382,2017-06-03,2017,6,South,Corporate,Furniture,Furnishings,Standard Class,35.168,7,0.2,9.6712,0.275,Profit
CA-2017-108329,2017-12-09,2017,12,West,Consumer,Technology,Phones,Standard Class,444.768,4,0.2,44.4768,0.1,Profit
CA-2017-135860,2017-12-01,2017,12,Central,Consumer,Office Supplies,Storage,Standard Class,83.92,4,0.0,5.8744,0.06999999999999999,Profit
CA-2017-135860,2017-12-01,2017,12,Central,Consumer,Technology,Phones,Standard Class,131.98,2,0.0,35.6346,0.27,Profit
CA-2017-135860,2017-12-01,2017,12,Central,Consumer,Office Supplies,Binders,Standard Class,15.92,4,0.0,7.4824,0.47000000000000003,Profit
CA-2017-135860,2017-12-01,2017,12,Central,Consumer,Office Supplies,Fasteners,Standard Class,52.29,9,0.0,16.2099,0.31000000000000005,Profit
CA-2017-135860,2017-12-01,2017,12,Central,Consumer,Office Supplies,Storage,Standard Class,91.99,1,0.0,3.6796,0.04000000000000001,Profit
CA-2015-101007,2015-02-09,2015,2,Central,Corporate,Technology,Accessories,Second Class,20.8,2,0.2,6.5,0.3125,Profit
CA-2015-146262,2015-01-02,2015,1,East,Corporate,Office Supplies,Labels,Standard Class,23.68,2,0.2,8.88,0.37500000000000006,Profit
CA-2015-146262,2015-01-02,2015,1,East,Corporate,Furniture,Bookcases,Standard Class,452.45,5,0.5,-244.323,-0.54,Loss
CA-2015-146262,2015-01-02,2015,1,East,Corporate,Technology,Phones,Standard Class,62.982,3,0.4,-14.6958,-0.23333333333333334,Loss
CA-2015-146262,2015-01-02,2015,1,East,Corporate,Technology,Machines,Standard Class,1188.0,9,0.7,-950.4,-0.7999999999999999,Loss
CA-2015-146262,2015-01-02,2015,1,East,Corporate,Technology,Accessories,Standard Class,89.584,2,0.2,4.4792,0.049999999999999996,Profit
CA-2016-130162,2016-10-28,2016,10,West,Consumer,Office Supplies,Storage,Standard Class,93.06,6,0.0,26.0568,0.27999999999999997,Profit
CA-2016-130162,2016-10-28,2016,10,West,Consumer,Technology,Phones,Standard Class,302.376,3,0.2,22.6782,0.07500000000000001,Profit
CA-2015-169397,2015-12-24,2015,12,East,Consumer,Office Supplies,Fasteners,First Class,5.584,2,0.2,1.8148,0.325,Profit
CA-2015-169397,2015-12-24,2015,12,East,Consumer,Office Supplies,Paper,First Class,22.704,6,0.2,8.2302,0.3625,Profit
CA-2015-169397,2015-12-24,2015,12,East,Consumer,Office Supplies,Binders,First Class,19.776,4,0.7,-13.8432,-0.7,Loss
CA-2015-169397,2015-12-24,2015,12,East,Consumer,Furniture,Furnishings,First Class,72.704,4,0.2,19.0848,0.26250000000000007,Profit
CA-2015-169397,2015-12-24,2015,12,East,Consumer,Technology,Machines,First Class,479.988,4,0.7,-383.9904,-0.8,Loss
CA-2015-169397,2015-12-24,2015,12,East,Consumer,Office Supplies,Art,First Class,27.168,2,0.2,2.7168,0.1,Profit
CA-2015-163055,2015-08-09,2015,8,Central,Corporate,Office Supplies,Art,Standard Class,2.2,1,0.0,0.968,0.43999999999999995,Profit
CA-2015-163055,2015-08-09,2015,8,Central,Corporate,Furniture,Tables,Standard Class,622.45,5,0.0,136.939,0.21999999999999997,Profit
CA-2015-163055,2015-08-09,2015,8,Central,Corporate,Office Supplies,Storage,Standard Class,21.98,1,0.0,0.2198,0.01,Profit
US-2015-145436,2015-02-28,2015,2,South,Consumer,Furniture,Chairs,Standard Class,161.568,2,0.2,-28.2744,-0.175,Loss
US-2015-145436,2015-02-28,2015,2,South,Consumer,Furniture,Chairs,Standard Class,389.696,8,0.2,43.8408,0.1125,Profit
US-2014-156216,2014-09-13,2014,9,South,Corporate,Office Supplies,Binders,Standard Class,18.648,7,0.7,-12.432,-0.6666666666666667,Loss
US-2017-100930,2017-04-07,2017,4,South,Home Office,Furniture,Tables,Standard Class,233.86,2,0.45,-102.048,-0.43636363636363634,Loss
US-2017-100930,2017-04-07,2017,4,South,Home Office,Furniture,Tables,Standard Class,620.6145,3,0.45,-248.2458,-0.39999999999999997,Loss
US-2017-100930,2017-04-07,2017,4,South,Home Office,Office Supplies,Binders,Standard Class,5.328,2,0.7,-3.552,-0.6666666666666666,Loss
US-2017-100930,2017-04-07,2017,4,South,Home Office,Furniture,Furnishings,Standard Class,258.072,3,0.2,0.0,0.0,Profit
US-2017-100930,2017-04-07,2017,4,South,Home Office,Technology,Accessories,Standard Class,617.976,3,0.2,-7.7247,-0.0125,Loss
CA-2017-160514,2017-11-12,2017,11,West,Corporate,Office Supplies,Paper,Standard Class,10.56,2,0.0,4.752,0.44999999999999996,Profit
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Office Supplies,Paper,Second Class,25.92,5,0.2,9.396,0.3625,Profit
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Furniture,Furnishings,Second Class,419.68,5,0.6,-356.728,-0.85,Loss
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Furniture,Furnishings,Second Class,11.688,3,0.6,-4.6752,-0.4,Loss
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Technology,Phones,Second Class,31.984,2,0.2,11.1944,0.35,Profit
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Furniture,Tables,Second Class,177.225,5,0.5,-120.513,-0.68,Loss
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Furniture,Furnishings,Second Class,4.044,3,0.6,-2.8308,-0.7000000000000001,Loss
CA-2016-157749,2016-06-04,2016,6,Central,Consumer,Office Supplies,Art,Second Class,7.408,2,0.2,1.2038,0.16249999999999998,Profit
CA-2014-131926,2014-06-01,2014,6,Central,Home Office,Furniture,Chairs,Second Class,2001.86,7,0.0,580.5394,0.29000000000000004,Profit
CA-2014-131926,2014-06-01,2014,6,Central,Home Office,Office Supplies,Storage,Second Class,166.72,2,0.0,41.68,0.25,Profit
CA-2014-131926,2014-06-01,2014,6,Central,Home Office,Office Supplies,Paper,Second Class,47.88,6,0.0,23.94,0.5,Profit
CA-2014-131926,2014-06-01,2014,6,Central,Home Office,Office Supplies,Appliances,Second Class,1503.25,5,0.0,496.0725,0.33,Profit
CA-2014-131926,2014-06-01,2014,6,Central,Home Office,Office Supplies,Paper,Second Class,25.92,4,0.0,12.4416,0.4799999999999999,Profit
CA-2016-154739,2016-12-10,2016,12,West,Consumer,Furniture,Chairs,Second Class,321.568,2,0.2,28.1372,0.08750000000000001,Profit
CA-2016-145625,2016-09-11,2016,9,West,Consumer,Office Supplies,Paper,Standard Class,7.61,1,0.0,3.5767,0.47000000000000003,Profit
CA-2016-145625,2016-09-11,2016,9,West,Consumer,Technology,Accessories,Standard Class,3347.37,13,0.0,636.0003,0.19000000000000003,Profit
CA-2016-146941,2016-12-10,2016,12,East,Consumer,Office Supplies,Storage,First Class,80.58,6,0.0,22.5624,0.28,Profit
CA-2016-146941,2016-12-10,2016,12,East,Consumer,Office Supplies,Envelopes,First Class,361.92,4,0.0,162.864,0.45,Profit
US-2015-159982,2015-11-28,2015,11,Central,Corporate,Furniture,Furnishings,Standard Class,12.132,9,0.6,-8.4924,-0.7000000000000001,Loss
US-2015-159982,2015-11-28,2015,11,Central,Corporate,Office Supplies,Storage,Standard Class,82.368,2,0.2,-19.5624,-0.23750000000000002,Loss
US-2015-159982,2015-11-28,2015,11,Central,Corporate,Office Supplies,Storage,Standard Class,53.92,5,0.2,4.044,0.07499999999999998,Profit
US-2015-159982,2015-11-28,2015,11,Central,Corporate,Technology,Phones,Standard Class,647.904,6,0.2,56.6916,0.08750000000000001,Profit
CA-2017-163139,2017-12-01,2017,12,East,Consumer,Technology,Accessories,Second Class,20.37,3,0.0,6.9258,0.33999999999999997,Profit
CA-2017-163139,2017-12-01,2017,12,East,Consumer,Office Supplies,Storage,Second Class,221.55,3,0.0,6.6465,0.029999999999999995,Profit
CA-2017-163139,2017-12-01,2017,12,East,Consumer,Office Supplies,Binders,Second Class,17.52,5,0.2,6.132,0.35,Profit
US-2017-155299,2017-06-08,2017,6,Central,Corporate,Office Supplies,Appliances,Standard Class,1.624,2,0.8,-4.466,-2.75,Loss
US-2014-106992,2014-09-19,2014,9,Central,Corporate,Technology,Machines,Second Class,3059.982,3,0.4,-509.997,-0.16666666666666669,Loss
US-2014-106992,2014-09-19,2014,9,Central,Corporate,Technology,Machines,Second Class,2519.958,7,0.4,-251.9958,-0.09999999999999999,Loss
CA-2016-125318,2016-06-06,2016,6,Central,Consumer,Technology,Phones,Standard Class,328.224,4,0.2,28.7196,0.08750000000000001,Profit
CA-2015-155040,2015-11-10,2015,11,West,Consumer,Technology,Accessories,Standard Class,79.9,2,0.0,35.156,0.43999999999999995,Profit
CA-2017-136826,2017-06-16,2017,6,South,Corporate,Office Supplies,Art,Standard Class,14.016,3,0.2,4.7304,0.3375,Profit
CA-2016-111010,2016-01-22,2016,1,East,Consumer,Office Supplies,Fasteners,Standard Class,7.56,6,0.0,0.3024,0.04,Profit
US-2017-145366,2017-12-09,2017,12,East,Corporate,Office Supplies,Storage,Standard Class,37.208,1,0.2,-7.4416,-0.2,Loss
US-2017-145366,2017-12-09,2017,12,East,Corporate,Office Supplies,Envelopes,Standard Class,57.576,3,0.2,21.591,0.375,Profit
CA-2017-163979,2017-12-28,2017,12,West,Corporate,Office Supplies,Storage,Second Class,725.84,4,0.0,210.4936,0.29,Profit
CA-2015-155334,2015-07-30,2015,7,West,Consumer,Technology,Accessories,First Class,209.93,7,0.0,92.3692,0.44,Profit
CA-2015-155334,2015-07-30,2015,7,West,Consumer,Furniture,Furnishings,First Class,5.28,3,0.0,2.3232,0.43999999999999995,Profit
CA-2015-155334,2015-07-30,2015,7,West,Consumer,Office Supplies,Binders,First Class,10.92,3,0.2,4.095,0.375,Profit
CA-2017-118136,2017-09-16,2017,9,West,Corporate,Office Supplies,Paper,First Class,8.82,2,0.0,4.0572,0.45999999999999996,Profit
CA-2017-118136,2017-09-16,2017,9,West,Corporate,Office Supplies,Art,First Class,5.98,1,0.0,1.5548,0.25999999999999995,Profit
CA-2017-132976,2017-10-13,2017,10,East,Corporate,Office Supplies,Paper,Standard Class,11.648,2,0.2,4.0768,0.35000000000000003,Profit
CA-2017-132976,2017-10-13,2017,10,East,Corporate,Office Supplies,Paper,Standard Class,18.176,4,0.2,5.9072,0.325,Profit
CA-2017-132976,2017-10-13,2017,10,East,Corporate,Office Supplies,Storage,Standard Class,59.712,6,0.2,5.9712,0.09999999999999999,Profit
CA-2017-132976,2017-10-13,2017,10,East,Corporate,Office Supplies,Labels,Standard Class,24.84,3,0.2,8.694,0.35000000000000003,Profit
US-2015-161991,2015-09-26,2015,9,Central,Consumer,Office Supplies,Binders,Second Class,2.08,5,0.8,-3.432,-1.65,Loss
US-2015-161991,2015-09-26,2015,9,Central,Consumer,Technology,Phones,Second Class,1114.4,7,0.2,376.11,0.33749999999999997,Profit
CA-2015-130890,2015-11-02,2015,11,West,Consumer,Furniture,Tables,Standard Class,1038.84,5,0.2,51.942,0.05,Profit
CA-2015-130883,2015-09-26,2015,9,West,Consumer,Office Supplies,Paper,Standard Class,141.76,5,0.2,47.844,0.3375,Profit
CA-2015-130883,2015-09-26,2015,9,West,Consumer,Technology,Accessories,Standard Class,239.8,5,0.2,47.96,0.19999999999999998,Profit
CA-2015-130883,2015-09-26,2015,9,West,Consumer,Office Supplies,Paper,Standard Class,31.104,6,0.2,10.8864,0.35000000000000003,Profit
CA-2016-112697,2016-12-18,2016,12,South,Corporate,Office Supplies,Binders,Second Class,254.058,7,0.7,-169.372,-0.6666666666666667,Loss
CA-2016-112697,2016-12-18,2016,12,South,Corporate,Office Supplies,Appliances,Second Class,194.528,2,0.2,24.316,0.125,Profit
CA-2016-112697,2016-12-18,2016,12,South,Corporate,Office Supplies,Supplies,Second Class,961.48,5,0.2,-204.3145,-0.2125,Loss
CA-2016-110772,2016-11-20,2016,11,East,Home Office,Office Supplies,Fasteners,Second Class,19.096,7,0.2,6.6836,0.35000000000000003,Profit
CA-2016-110772,2016-11-20,2016,11,East,Home Office,Office Supplies,Labels,Second Class,18.496,8,0.2,6.2424,0.3375,Profit
CA-2016-110772,2016-11-20,2016,11,East,Home Office,Technology,Accessories,Second Class,255.984,2,0.2,54.3966,0.2125,Profit
CA-2016-110772,2016-11-20,2016,11,East,Home Office,Furniture,Bookcases,Second Class,86.97,3,0.5,-48.7032,-0.56,Loss
CA-2014-111451,2014-12-26,2014,12,West,Corporate,Furniture,Furnishings,First Class,300.416,8,0.2,78.8592,0.2625,Profit
CA-2014-111451,2014-12-26,2014,12,West,Corporate,Furniture,Chairs,First Class,230.352,3,0.2,20.1558,0.0875,Profit
CA-2014-111451,2014-12-26,2014,12,West,Corporate,Furniture,Furnishings,First Class,218.352,3,0.2,-24.5646,-0.11249999999999999,Loss
CA-2014-111451,2014-12-26,2014,12,West,Corporate,Office Supplies,Binders,First Class,78.6,5,0.7,-62.88,-0.8,Loss
CA-2014-111451,2014-12-26,2014,12,West,Corporate,Office Supplies,Fasteners,First Class,27.552,3,0.2,9.2988,0.3375,Profit
CA-2016-142545,2016-10-28,2016,10,East,Corporate,Office Supplies,Paper,Standard Class,32.4,5,0.0,15.552,0.48,Profit
CA-2016-142545,2016-10-28,2016,10,East,Corporate,Office Supplies,Storage,Standard Class,1082.48,8,0.0,10.8248,0.01,Profit
CA-2016-142545,2016-10-28,2016,10,East,Corporate,Office Supplies,Paper,Standard Class,56.91,3,0.0,27.3168,0.48000000000000004,Profit
CA-2016-142545,2016-10-28,2016,10,East,Corporate,Furniture,Furnishings,Standard Class,77.6,4,0.0,38.024,0.49000000000000005,Profit
CA-2016-142545,2016-10-28,2016,10,East,Corporate,Office Supplies,Binders,Standard Class,14.28,1,0.0,6.5688,0.4600000000000001,Profit
US-2017-152380,2017-11-19,2017,11,Central,Consumer,Furniture,Tables,Standard Class,219.075,3,0.5,-131.445,-0.6,Loss
CA-2015-144253,2015-05-04,2015,5,East,Corporate,Furniture,Furnishings,Second Class,26.8,2,0.0,12.864,0.48000000000000004,Profit
CA-2014-130960,2014-12-30,2014,12,Central,Corporate,Office Supplies,Art,Standard Class,9.84,3,0.0,2.8536,0.29000000000000004,Profit
CA-2014-111003,2014-06-01,2014,6,East,Home Office,Office Supplies,Binders,Standard Class,45.48,3,0.0,20.9208,0.46,Profit
CA-2014-111003,2014-06-01,2014,6,East,Home Office,Office Supplies,Art,Standard Class,289.2,6,0.0,83.868,0.29,Profit
CA-2017-126774,2017-04-15,2017,4,South,Consumer,Office Supplies,Art,First Class,4.89,1,0.0,2.0049,0.41000000000000003,Profit
CA-2016-142902,2016-09-12,2016,9,West,Corporate,Furniture,Furnishings,Second Class,15.136,4,0.2,3.5948,0.23750000000000002,Profit
CA-2016-142902,2016-09-12,2016,9,West,Corporate,Furniture,Chairs,Second Class,466.768,2,0.2,52.5114,0.11250000000000002,Profit
CA-2016-142902,2016-09-12,2016,9,West,Corporate,Furniture,Furnishings,Second Class,15.232,1,0.2,1.7136,0.1125,Profit
CA-2016-142902,2016-09-12,2016,9,West,Corporate,Office Supplies,Labels,Second Class,6.264,3,0.2,2.0358,0.325,Profit
CA-2014-120887,2014-09-27,2014,9,East,Corporate,Furniture,Furnishings,Standard Class,87.54,3,0.0,37.6422,0.43,Profit
CA-2014-167850,2014-08-09,2014,8,South,Corporate,Technology,Phones,Standard Class,178.384,2,0.2,22.298,0.125,Profit
CA-2014-167850,2014-08-09,2014,8,South,Corporate,Office Supplies,Paper,Standard Class,15.552,3,0.2,5.4432,0.35000000000000003,Profit
CA-2014-164259,2014-12-28,2014,12,East,Corporate,Office Supplies,Art,First Class,99.136,4,0.2,8.6744,0.08750000000000001,Profit
CA-2014-164973,2014-11-04,2014,11,East,Home Office,Furniture,Chairs,Standard Class,135.882,1,0.1,24.1568,0.17777777777777778,Profit
CA-2014-164973,2014-11-04,2014,11,East,Home Office,Technology,Machines,Standard Class,3991.98,2,0.0,1995.99,0.5,Profit
CA-2014-164973,2014-11-04,2014,11,East,Home Office,Technology,Phones,Standard Class,275.94,6,0.0,80.0226,0.29,Profit
CA-2014-164973,2014-11-04,2014,11,East,Home Office,Technology,Accessories,Standard Class,360.0,4,0.0,129.6,0.36,Profit
CA-2014-164973,2014-11-04,2014,11,East,Home Office,Office Supplies,Storage,Standard Class,43.57,1,0.0,13.071,0.3,Profit
CA-2014-156601,2014-09-19,2014,9,West,Corporate,Office Supplies,Fasteners,Standard Class,7.16,2,0.0,3.58,0.5,Profit
CA-2016-162138,2016-04-23,2016,4,West,Corporate,Office Supplies,Binders,Standard Class,251.52,6,0.2,81.744,0.325,Profit
CA-2016-162138,2016-04-23,2016,4,West,Corporate,Technology,Accessories,Standard Class,99.99,1,0.0,34.9965,0.35,Profit
CA-2017-153339,2017-11-03,2017,11,South,Corporate,Furniture,Furnishings,Second Class,15.992,1,0.2,0.9995,0.0625,Profit
US-2016-141544,2016-08-30,2016,8,East,Consumer,Technology,Phones,First Class,290.898,3,0.4,-67.8762,-0.2333333333333333,Loss
US-2016-141544,2016-08-30,2016,8,East,Consumer,Office Supplies,Storage,First Class,54.224,2,0.2,3.389,0.0625,Profit
US-2016-141544,2016-08-30,2016,8,East,Consumer,Furniture,Chairs,First Class,786.744,4,0.3,-258.5016,-0.32857142857142857,Loss
US-2016-141544,2016-08-30,2016,8,East,Consumer,Office Supplies,Labels,First Class,100.24,10,0.2,33.831,0.3375,Profit
US-2016-141544,2016-08-30,2016,8,East,Consumer,Office Supplies,Binders,First Class,37.764,6,0.7,-27.6936,-0.7333333333333333,Loss
US-2016-150147,2016-04-25,2016,4,East,Consumer,Technology,Phones,Second Class,82.8,2,0.4,-20.7,-0.25,Loss
US-2016-150147,2016-04-25,2016,4,East,Consumer,Office Supplies,Binders,Second Class,20.724,2,0.7,-13.816,-0.6666666666666667,Loss
US-2016-150147,2016-04-25,2016,4,East,Consumer,Office Supplies,Binders,Second Class,4.896,3,0.7,-3.4272,-0.7000000000000001,Loss
CA-2015-137946,2015-09-01,2015,9,West,Consumer,Office Supplies,Binders,Second Class,4.752,1,0.2,1.6038,0.33749999999999997,Profit
CA-2015-137946,2015-09-01,2015,9,West,Consumer,Technology,Copiers,Second Class,959.984,2,0.2,335.9944,0.35,Profit
CA-2015-137946,2015-09-01,2015,9,West,Consumer,Office Supplies,Binders,Second Class,14.368,4,0.2,4.49,0.3125,Profit
CA-2014-129924,2014-07-12,2014,7,West,Corporate,Office Supplies,Binders,Standard Class,7.712,2,0.2,2.7956,0.3625,Profit
CA-2014-129924,2014-07-12,2014,7,West,Corporate,Furniture,Tables,Standard Class,698.352,3,0.2,-17.4588,-0.025,Loss
CA-2015-128167,2015-06-22,2015,6,West,Consumer,Office Supplies,Fasteners,Second Class,4.96,4,0.0,2.3312,0.47,Profit
CA-2014-122336,2014-04-13,2014,4,East,Corporate,Office Supplies,Art,Second Class,17.856,4,0.2,1.116,0.0625,Profit
CA-2014-122336,2014-04-13,2014,4,East,Corporate,Office Supplies,Binders,Second Class,509.97,10,0.7,-407.976,-0.7999999999999999,Loss
CA-2014-122336,2014-04-13,2014,4,East,Corporate,Office Supplies,Fasteners,Second Class,30.992,13,0.2,10.0724,0.325,Profit
CA-2014-122336,2014-04-13,2014,4,East,Corporate,Technology,Phones,Second Class,71.928,12,0.4,8.3916,0.11666666666666668,Profit
US-2015-120712,2015-12-20,2015,12,Central,Consumer,Office Supplies,Storage,Standard Class,88.8,4,0.2,-2.22,-0.025,Loss
CA-2017-169901,2017-06-15,2017,6,West,Consumer,Technology,Phones,Standard Class,47.976,3,0.2,4.7976,0.1,Profit
CA-2017-134306,2017-07-08,2017,7,East,Consumer,Office Supplies,Art,Standard Class,7.56,3,0.0,3.0996,0.41000000000000003,Profit
CA-2017-134306,2017-07-08,2017,7,East,Consumer,Office Supplies,Paper,Standard Class,24.56,2,0.0,11.5432,0.47000000000000003,Profit
CA-2017-134306,2017-07-08,2017,7,East,Consumer,Office Supplies,Art,Standard Class,12.96,2,0.0,4.1472,0.31999999999999995,Profit
CA-2016-129714,2016-09-01,2016,9,East,Home Office,Technology,Accessories,First Class,6.79,1,0.0,2.3086,0.34,Profit
CA-2016-129714,2016-09-01,2016,9,East,Home Office,Office Supplies,Paper,First Class,24.56,2,0.0,11.5432,0.47000000000000003,Profit
CA-2016-129714,2016-09-01,2016,9,East,Home Office,Office Supplies,Binders,First Class,3.048,1,0.2,1.0668,0.35,Profit
CA-2016-129714,2016-09-01,2016,9,East,Home Office,Office Supplies,Paper,First Class,49.12,4,0.0,23.0864,0.47000000000000003,Profit
CA-2016-129714,2016-09-01,2016,9,East,Home Office,Office Supplies,Binders,First Class,4355.168,4,0.2,1415.4296,0.325,Profit
CA-2016-138520,2016-04-08,2016,4,East,Consumer,Furniture,Bookcases,Standard Class,388.704,6,0.2,-4.8588,-0.012499999999999999,Loss
CA-2016-138520,2016-04-08,2016,4,East,Consumer,Office Supplies,Envelopes,Standard Class,8.26,2,0.0,3.7996,0.46,Profit
CA-2016-138520,2016-04-08,2016,4,East,Consumer,Office Supplies,Art,Standard Class,17.04,4,0.0,6.9864,0.41000000000000003,Profit
CA-2016-138520,2016-04-08,2016,4,East,Consumer,Office Supplies,Paper,Standard Class,34.4,5,0.0,15.824,0.46,Profit
CA-2016-130001,2016-04-23,2016,4,South,Corporate,Office Supplies,Paper,Standard Class,36.24,5,0.2,11.325,0.31249999999999994,Profit
CA-2017-155698,2017-03-08,2017,3,South,Corporate,Office Supplies,Appliances,First Class,647.84,8,0.0,168.4384,0.26,Profit
CA-2017-155698,2017-03-08,2017,3,South,Corporate,Office Supplies,Labels,First Class,20.7,2,0.0,9.936,0.48000000000000004,Profit
